Epoch,Test Loss,Accuracy,Num Dendrites,Num Somas,Total Parameters,Regularized,Model Type,RF Type
9,0.35655469673721096,0.8672,512,256,535818,True,vanilla,None
5,0.349118712770788,0.8727,1024,256,1068810,True,vanilla,None
9,0.3650733391884007,0.8673,512,64,435402,True,vanilla,None
10,0.35136494144231456,0.8687,512,256,535818,True,vanilla,None
6,0.34906588108101977,0.8737,1024,256,1068810,True,vanilla,None
10,0.3826301601491397,0.8556,512,64,435402,True,vanilla,None
11,0.3308087838224218,0.8809,512,256,535818,True,vanilla,None
7,0.3414683062818986,0.8775,1024,256,1068810,True,vanilla,None
11,0.337566217761251,0.8767,512,64,435402,True,vanilla,None
12,0.3351526858308647,0.8794,512,256,535818,True,vanilla,None
8,0.35159275162069104,0.8701,1024,256,1068810,True,vanilla,None
12,0.34619378704058973,0.875,512,64,435402,True,vanilla,None
13,0.32250505101077165,0.8823,512,256,535818,True,vanilla,None
9,0.3389712379703039,0.8756,1024,256,1068810,True,vanilla,None
13,0.34031876204889033,0.8745,512,64,435402,True,vanilla,None
14,0.32179786170585245,0.8841,512,256,535818,True,vanilla,None
10,0.3478048098615453,0.8709,1024,256,1068810,True,vanilla,None
14,0.35578026499929305,0.8719,512,64,435402,True,vanilla,None
15,0.33620391899271856,0.8789,512,256,535818,True,vanilla,None
11,0.3238487075778502,0.8815,1024,256,1068810,True,vanilla,None
15,0.36550979429407965,0.8664,512,64,435402,True,vanilla,None
16,0.3249512954226023,0.8813,512,256,535818,True,vanilla,None
12,0.3333860669709459,0.8788,1024,256,1068810,True,vanilla,None
16,0.32893126344756235,0.8791,512,64,435402,True,vanilla,None
17,0.3385323514289494,0.8761,512,256,535818,True,vanilla,None
13,0.3527072880275642,0.8691,1024,256,1068810,True,vanilla,None
17,0.3375039430264431,0.8764,512,64,435402,True,vanilla,None
18,0.33994180756279185,0.8719,512,256,535818,True,vanilla,None
14,0.34096954942126817,0.877,1024,256,1068810,True,vanilla,None
18,0.3345910832285881,0.878,512,64,435402,True,vanilla,None
19,0.3270131146794633,0.8801,512,256,535818,True,vanilla,None
15,0.3248983804560915,0.8801,1024,256,1068810,True,vanilla,None
19,0.3366278529733042,0.8791,512,64,435402,True,vanilla,None
0,0.6060480445246154,0.776,512,128,468874,False,dendritic,global
16,0.3240897336715384,0.8824,1024,256,1068810,True,vanilla,None
0,0.5409146453006358,0.8094,1024,512,1333770,False,dendritic,global
1,0.5111481111638153,0.8131,512,128,468874,False,dendritic,global
17,0.33524341126786,0.8778,1024,256,1068810,True,vanilla,None
1,0.461225595278076,0.8351,1024,512,1333770,False,dendritic,global
2,0.47638646956486036,0.824,512,128,468874,False,dendritic,global
18,0.335539879112304,0.8798,1024,256,1068810,True,vanilla,None
3,0.4550078835668443,0.8329,512,128,468874,False,dendritic,global
2,0.42995725723007056,0.8468,1024,512,1333770,False,dendritic,global
19,0.32438478543411325,0.8816,1024,256,1068810,True,vanilla,None
4,0.438683896502362,0.8401,512,128,468874,False,dendritic,global
3,0.40581858686253997,0.8545,1024,512,1333770,False,dendritic,global
0,0.5644745291033878,0.7947,1024,128,936330,False,dendritic,global
5,0.4242705966852888,0.8456,512,128,468874,False,dendritic,global
4,0.3989959485545943,0.8566,1024,512,1333770,False,dendritic,global
1,0.48488003619109526,0.8237,1024,128,936330,False,dendritic,global
6,0.41159429335141484,0.8524,512,128,468874,False,dendritic,global
5,0.3846570145857485,0.861,1024,512,1333770,False,dendritic,global
2,0.44272357093382486,0.8392,1024,128,936330,False,dendritic,global
7,0.4060791798784763,0.853,512,128,468874,False,dendritic,global
6,0.3761484841757183,0.8669,1024,512,1333770,False,dendritic,global
3,0.41732353651070897,0.8487,1024,128,936330,False,dendritic,global
8,0.39945554525791843,0.8559,512,128,468874,False,dendritic,global
7,0.3739784508943558,0.8661,1024,512,1333770,False,dendritic,global
4,0.4097961451433882,0.8514,1024,128,936330,False,dendritic,global
9,0.3923539245807672,0.8588,512,128,468874,False,dendritic,global
8,0.3680317469790012,0.8655,1024,512,1333770,False,dendritic,global
5,0.3927500621427464,0.8591,1024,128,936330,False,dendritic,global
10,0.38934027394161946,0.8585,512,128,468874,False,dendritic,global
9,0.3629318364436113,0.8674,1024,512,1333770,False,dendritic,global
6,0.38818262630625616,0.8603,1024,128,936330,False,dendritic,global
11,0.3844081131340582,0.8621,512,128,468874,False,dendritic,global
10,0.36045985885813264,0.8689,1024,512,1333770,False,dendritic,global
7,0.3796096376225918,0.8657,1024,128,936330,False,dendritic,global
12,0.38105442969104913,0.8631,512,128,468874,False,dendritic,global
11,0.35861767375771003,0.8711,1024,512,1333770,False,dendritic,global
8,0.37399579641185227,0.8668,1024,128,936330,False,dendritic,global
13,0.3759619429518905,0.8656,512,128,468874,False,dendritic,global
12,0.35244599701483037,0.872,1024,512,1333770,False,dendritic,global
9,0.3667710253709479,0.867,1024,128,936330,False,dendritic,global
14,0.3751284568747388,0.8639,512,128,468874,False,dendritic,global
13,0.3464919634257691,0.8749,1024,512,1333770,False,dendritic,global
10,0.363550484557695,0.8695,1024,128,936330,False,dendritic,global
15,0.37543024481097353,0.8653,512,128,468874,False,dendritic,global
14,0.34682487875600404,0.8744,1024,512,1333770,False,dendritic,global
11,0.360004254722897,0.873,1024,128,936330,False,dendritic,global
16,0.3691577879311163,0.8657,512,128,468874,False,dendritic,global
15,0.34112934975684445,0.8789,1024,512,1333770,False,dendritic,global
12,0.3567888453791413,0.8747,1024,128,936330,False,dendritic,global
17,0.36880372351483454,0.8701,512,128,468874,False,dendritic,global
16,0.33894181609908236,0.8778,1024,512,1333770,False,dendritic,global
13,0.35325641892378845,0.8767,1024,128,936330,False,dendritic,global
18,0.36689779775429376,0.8693,512,128,468874,False,dendritic,global
17,0.33983514231594303,0.8784,1024,512,1333770,False,dendritic,global
14,0.3492841741329507,0.8756,1024,128,936330,False,dendritic,global
19,0.36400240395642536,0.8676,512,128,468874,False,dendritic,global
18,0.3358240781139724,0.8779,1024,512,1333770,False,dendritic,global
15,0.3462291280680065,0.8755,1024,128,936330,False,dendritic,global
0,0.6231266229967528,0.7727,512,128,468874,False,dendritic,local
19,0.33403988531495954,0.8804,1024,512,1333770,False,dendritic,global
16,0.3450780658027794,0.8797,1024,128,936330,False,dendritic,global
1,0.5238736418983604,0.8116,512,128,468874,False,dendritic,local
0,0.5412495962426632,0.8038,1024,512,1333770,False,dendritic,local
17,0.34225560592699655,0.8788,1024,128,936330,False,dendritic,global
2,0.48390592728989035,0.825,512,128,468874,False,dendritic,local
1,0.4581695629071586,0.8338,1024,512,1333770,False,dendritic,local
18,0.3411838612224482,0.8817,1024,128,936330,False,dendritic,global
3,0.4575515559202508,0.8345,512,128,468874,False,dendritic,local
19,0.3408886292312719,0.8813,1024,128,936330,False,dendritic,global
2,0.4317483177667932,0.8452,1024,512,1333770,False,dendritic,local
4,0.44600943900361845,0.8389,512,128,468874,False,dendritic,local
0,0.5457037012033825,0.806,1024,128,936330,False,dendritic,local
3,0.41145403211629844,0.8531,1024,512,1333770,False,dendritic,local
5,0.432907355359838,0.8419,512,128,468874,False,dendritic,local
1,0.47146085244190844,0.8325,1024,128,936330,False,dendritic,local
6,0.42818049633804756,0.8485,512,128,468874,False,dendritic,local
4,0.3949273809601989,0.8587,1024,512,1333770,False,dendritic,local
2,0.4375698615478564,0.8437,1024,128,936330,False,dendritic,local
7,0.418146441443057,0.8488,512,128,468874,False,dendritic,local
5,0.3863385615846779,0.862,1024,512,1333770,False,dendritic,local
3,0.4127386408516123,0.8529,1024,128,936330,False,dendritic,local
8,0.4137516678134097,0.852,512,128,468874,False,dendritic,local
6,0.3800750003208088,0.8611,1024,512,1333770,False,dendritic,local
9,0.4071924854305726,0.8521,512,128,468874,False,dendritic,local
4,0.39994442387472223,0.8563,1024,128,936330,False,dendritic,local
7,0.36912581814995293,0.8677,1024,512,1333770,False,dendritic,local
10,0.40370308843594566,0.8577,512,128,468874,False,dendritic,local
5,0.3909807125978832,0.861,1024,128,936330,False,dendritic,local
8,0.36883069414503966,0.8662,1024,512,1333770,False,dendritic,local
11,0.3995598937514462,0.8548,512,128,468874,False,dendritic,local
6,0.3805869229232209,0.8609,1024,128,936330,False,dendritic,local
9,0.35634772932227654,0.8686,1024,512,1333770,False,dendritic,local
12,0.39684470205367367,0.8606,512,128,468874,False,dendritic,local
7,0.3729774586007565,0.864,1024,128,936330,False,dendritic,local
10,0.3542566156085533,0.8727,1024,512,1333770,False,dendritic,local
13,0.39392430024056496,0.862,512,128,468874,False,dendritic,local
8,0.36590985859496683,0.8668,1024,128,936330,False,dendritic,local
11,0.34913783048904395,0.8733,1024,512,1333770,False,dendritic,local
14,0.39048959692067736,0.8603,512,128,468874,False,dendritic,local
9,0.3655589149345326,0.8697,1024,128,936330,False,dendritic,local
12,0.3485036148112031,0.875,1024,512,1333770,False,dendritic,local
15,0.38716114227530324,0.863,512,128,468874,False,dendritic,local
10,0.36332448977458326,0.8688,1024,128,936330,False,dendritic,local
13,0.34377042213572734,0.8759,1024,512,1333770,False,dendritic,local
16,0.38354289437396616,0.8662,512,128,468874,False,dendritic,local
11,0.35804118593282336,0.8712,1024,128,936330,False,dendritic,local
14,0.33864656439687635,0.8784,1024,512,1333770,False,dendritic,local
17,0.3845454761876336,0.8666,512,128,468874,False,dendritic,local
12,0.35520042912869515,0.8736,1024,128,936330,False,dendritic,local
15,0.33946682842849174,0.8765,1024,512,1333770,False,dendritic,local
18,0.38264554625825037,0.8668,512,128,468874,False,dendritic,local
13,0.35612523046475425,0.875,1024,128,936330,False,dendritic,local
16,0.3364833184058153,0.8805,1024,512,1333770,False,dendritic,local
19,0.3812804259831392,0.8667,512,128,468874,False,dendritic,local
14,0.3480232771061644,0.8739,1024,128,936330,False,dendritic,local
17,0.3350227061140386,0.88,1024,512,1333770,False,dendritic,local
0,0.5710914500906498,0.7943,512,128,468874,False,dendritic,random
15,0.3519395363481739,0.8737,1024,128,936330,False,dendritic,local
18,0.3313864299768134,0.8801,1024,512,1333770,False,dendritic,local
1,0.4915325717080998,0.8212,512,128,468874,False,dendritic,random
16,0.34750851215441014,0.8754,1024,128,936330,False,dendritic,local
19,0.33270899489333355,0.8781,1024,512,1333770,False,dendritic,local
2,0.4588351630711857,0.8369,512,128,468874,False,dendritic,random
17,0.34405730306347715,0.8757,1024,128,936330,False,dendritic,local
0,0.5398214549957951,0.8046,1024,512,1333770,False,dendritic,random
3,0.4353211488150343,0.8429,512,128,468874,False,dendritic,random
18,0.3419446288784848,0.8784,1024,128,936330,False,dendritic,local
1,0.4669632059109362,0.8316,1024,512,1333770,False,dendritic,random
4,0.42580028689360316,0.8418,512,128,468874,False,dendritic,random
19,0.33747919017001043,0.8783,1024,128,936330,False,dendritic,local
2,0.43487843305249757,0.8439,1024,512,1333770,False,dendritic,random
5,0.4099214446695545,0.8514,512,128,468874,False,dendritic,random
0,0.5436321232892289,0.8009,1024,128,936330,False,dendritic,random
3,0.4125797646709635,0.8519,1024,512,1333770,False,dendritic,random
6,0.403192032175728,0.8575,512,128,468874,False,dendritic,random
1,0.47314006731479985,0.8262,1024,128,936330,False,dendritic,random
4,0.3999433928652655,0.8534,1024,512,1333770,False,dendritic,random
7,0.39609524136102653,0.857,512,128,468874,False,dendritic,random
2,0.436072877124895,0.8435,1024,128,936330,False,dendritic,random
5,0.3904499432331399,0.8579,1024,512,1333770,False,dendritic,random
8,0.38914571136613435,0.8609,512,128,468874,False,dendritic,random
3,0.4197579554364651,0.8473,1024,128,936330,False,dendritic,random
6,0.3769609530138064,0.8641,1024,512,1333770,False,dendritic,random
9,0.38888887532904176,0.8618,512,128,468874,False,dendritic,random
4,0.4032493360057662,0.8548,1024,128,936330,False,dendritic,random
7,0.36878043545197836,0.8681,1024,512,1333770,False,dendritic,random
10,0.3797799101735972,0.8632,512,128,468874,False,dendritic,random
5,0.38912639682051503,0.8597,1024,128,936330,False,dendritic,random
8,0.3614474065318892,0.8689,1024,512,1333770,False,dendritic,random
11,0.3748917634351344,0.8656,512,128,468874,False,dendritic,random
6,0.38263230384150637,0.8621,1024,128,936330,False,dendritic,random
9,0.35788596713844734,0.8697,1024,512,1333770,False,dendritic,random
12,0.3763326049982747,0.8641,512,128,468874,False,dendritic,random
7,0.3785050077528893,0.8645,1024,128,936330,False,dendritic,random
10,0.3556719990093497,0.8705,1024,512,1333770,False,dendritic,random
13,0.3715760368335096,0.8693,512,128,468874,False,dendritic,random
8,0.36749973836578903,0.8683,1024,128,936330,False,dendritic,random
11,0.3520797851342189,0.8726,1024,512,1333770,False,dendritic,random
14,0.3686265545555308,0.8686,512,128,468874,False,dendritic,random
9,0.36735793835000147,0.8682,1024,128,936330,False,dendritic,random
12,0.3524397047637384,0.8716,1024,512,1333770,False,dendritic,random
15,0.3688895023321804,0.8676,512,128,468874,False,dendritic,random
10,0.36235096937493433,0.8699,1024,128,936330,False,dendritic,random
13,0.3479095791714101,0.8738,1024,512,1333770,False,dendritic,random
16,0.36565887663937824,0.8693,512,128,468874,False,dendritic,random
11,0.35894005358973635,0.8696,1024,128,936330,False,dendritic,random
14,0.34784225365029103,0.8732,1024,512,1333770,False,dendritic,random
17,0.3712252842474587,0.8679,512,128,468874,False,dendritic,random
12,0.35554914704606505,0.8706,1024,128,936330,False,dendritic,random
18,0.36653466749040386,0.8702,512,128,468874,False,dendritic,random
15,0.34287505361098275,0.8744,1024,512,1333770,False,dendritic,random
13,0.3525760094576244,0.8733,1024,128,936330,False,dendritic,random
19,0.3657452250960507,0.8702,512,128,468874,False,dendritic,random
16,0.34487862828411636,0.8735,1024,512,1333770,False,dendritic,random
14,0.34890534606160994,0.8748,1024,128,936330,False,dendritic,random
0,0.41696063589446153,0.8537,512,128,468874,False,vanilla,None
17,0.34606185932702654,0.8731,1024,512,1333770,False,dendritic,random
15,0.3528199216610269,0.8743,1024,128,936330,False,dendritic,random
1,0.38344217723683466,0.862,512,128,468874,False,vanilla,None
18,0.34030119225948674,0.8748,1024,512,1333770,False,dendritic,random
16,0.3469871931438205,0.8747,1024,128,936330,False,dendritic,random
2,0.3424136353821694,0.8782,512,128,468874,False,vanilla,None
19,0.3413337040928346,0.875,1024,512,1333770,False,dendritic,random
17,0.3503165768483017,0.8726,1024,128,936330,False,dendritic,random
3,0.32712552932244315,0.8815,512,128,468874,False,vanilla,None
0,0.4219699271872074,0.8381,1024,512,1333770,False,vanilla,None
18,0.34465674857927275,0.875,1024,128,936330,False,dendritic,random
4,0.3338674025822289,0.8795,512,128,468874,False,vanilla,None
1,0.3540613211785691,0.8704,1024,512,1333770,False,vanilla,None
19,0.3451572884864445,0.8747,1024,128,936330,False,dendritic,random
5,0.3460226883239384,0.8779,512,128,468874,False,vanilla,None
2,0.34564951326273663,0.8719,1024,512,1333770,False,vanilla,None
0,0.40480156733265404,0.8549,1024,128,936330,False,vanilla,None
6,0.340334668566909,0.8817,512,128,468874,False,vanilla,None
3,0.33120191493366336,0.8827,1024,512,1333770,False,vanilla,None
1,0.34589858805831475,0.8696,1024,128,936330,False,vanilla,None
7,0.3238969885661632,0.885,512,128,468874,False,vanilla,None
4,0.3331051252876656,0.8785,1024,512,1333770,False,vanilla,None
2,0.36551738634139674,0.8665,1024,128,936330,False,vanilla,None
8,0.35562007619610314,0.8826,512,128,468874,False,vanilla,None
5,0.3295947005854377,0.8863,1024,512,1333770,False,vanilla,None
3,0.33914626738693143,0.8742,1024,128,936330,False,vanilla,None
9,0.34389371679553504,0.8878,512,128,468874,False,vanilla,None
6,0.3206647102591358,0.8893,1024,512,1333770,False,vanilla,None
4,0.32632610503631304,0.8813,1024,128,936330,False,vanilla,None
10,0.3468541399210314,0.889,512,128,468874,False,vanilla,None
7,0.3255204028815408,0.8901,1024,512,1333770,False,vanilla,None
11,0.3648986669280861,0.8878,512,128,468874,False,vanilla,None
5,0.3272036682767204,0.882,1024,128,936330,False,vanilla,None
8,0.3506662117293741,0.8908,1024,512,1333770,False,vanilla,None
12,0.37209275346013565,0.8892,512,128,468874,False,vanilla,None
6,0.3188710979457143,0.8865,1024,128,936330,False,vanilla,None
9,0.35164385100331486,0.8856,1024,512,1333770,False,vanilla,None
13,0.3909386322845387,0.8821,512,128,468874,False,vanilla,None
7,0.342606922965261,0.8838,1024,128,936330,False,vanilla,None
10,0.3653885761771021,0.8858,1024,512,1333770,False,vanilla,None
14,0.3673870671021787,0.8886,512,128,468874,False,vanilla,None
8,0.31864235686916337,0.8911,1024,128,936330,False,vanilla,None
11,0.3592732473028989,0.8938,1024,512,1333770,False,vanilla,None
15,0.373858237474025,0.8933,512,128,468874,False,vanilla,None
9,0.35627035636313353,0.8892,1024,128,936330,False,vanilla,None
12,0.36882918903344797,0.8902,1024,512,1333770,False,vanilla,None
16,0.40312598230718055,0.8933,512,128,468874,False,vanilla,None
10,0.3360421742442288,0.8914,1024,128,936330,False,vanilla,None
13,0.3630145254391658,0.8965,1024,512,1333770,False,vanilla,None
17,0.4086943878025948,0.8911,512,128,468874,False,vanilla,None
11,0.34035292904399617,0.8909,1024,128,936330,False,vanilla,None
14,0.40393756561075583,0.8902,1024,512,1333770,False,vanilla,None
18,0.4225667785805992,0.8868,512,128,468874,False,vanilla,None
12,0.3769230883144125,0.8905,1024,128,936330,False,vanilla,None
15,0.3974339205630218,0.8932,1024,512,1333770,False,vanilla,None
19,0.43455486376828784,0.8929,512,128,468874,False,vanilla,None
13,0.3616259225373027,0.8932,1024,128,936330,False,vanilla,None
16,0.42777150360089317,0.8911,1024,512,1333770,False,vanilla,None
0,0.4162545645538765,0.8478,512,128,468874,True,vanilla,None
14,0.35792720959156377,0.8964,1024,128,936330,False,vanilla,None
17,0.41268194382538714,0.8941,1024,512,1333770,False,vanilla,None
1,0.4359554555974429,0.8387,512,128,468874,True,vanilla,None
15,0.3879048705006702,0.8914,1024,128,936330,False,vanilla,None
2,0.37985534136053883,0.8597,512,128,468874,True,vanilla,None
18,0.4270102603337433,0.8948,1024,512,1333770,False,vanilla,None
16,0.40079878629008425,0.8904,1024,128,936330,False,vanilla,None
3,0.35433618516861637,0.8689,512,128,468874,True,vanilla,None
19,0.431917669935317,0.8978,1024,512,1333770,False,vanilla,None
17,0.39620088870766795,0.8927,1024,128,936330,False,vanilla,None
4,0.3459658005946799,0.8732,512,128,468874,True,vanilla,None
0,0.40599158689191067,0.8496,1024,512,1333770,True,vanilla,None
18,0.4018218047633956,0.8972,1024,128,936330,False,vanilla,None
5,0.36791957556446897,0.8615,512,128,468874,True,vanilla,None
1,0.42751431144491026,0.8445,1024,512,1333770,True,vanilla,None
19,0.44978079444999935,0.8956,1024,128,936330,False,vanilla,None
6,0.35414720147470885,0.8692,512,128,468874,True,vanilla,None
2,0.35717591963991335,0.8694,1024,512,1333770,True,vanilla,None
0,0.41697952321058585,0.8476,1024,128,936330,True,vanilla,None
7,0.35852037445653845,0.8673,512,128,468874,True,vanilla,None
3,0.35898523494789875,0.8693,1024,512,1333770,True,vanilla,None
1,0.37894493511205984,0.8606,1024,128,936330,True,vanilla,None
8,0.33053299388553525,0.8802,512,128,468874,True,vanilla,None
4,0.3475410526123228,0.873,1024,512,1333770,True,vanilla,None
2,0.350858850758287,0.8717,1024,128,936330,True,vanilla,None
9,0.34166899681845797,0.8751,512,128,468874,True,vanilla,None
5,0.372797522741028,0.8644,1024,512,1333770,True,vanilla,None
3,0.35082842767993105,0.8706,1024,128,936330,True,vanilla,None
10,0.3518315768694576,0.8634,512,128,468874,True,vanilla,None
6,0.3388275428663326,0.8758,1024,512,1333770,True,vanilla,None
4,0.3379024425639382,0.8751,1024,128,936330,True,vanilla,None
11,0.3671389786597294,0.8648,512,128,468874,True,vanilla,None
7,0.34379278368587735,0.8767,1024,512,1333770,True,vanilla,None
5,0.34832076124752626,0.8742,1024,128,936330,True,vanilla,None
12,0.3360770055198971,0.8795,512,128,468874,True,vanilla,None
6,0.3537663008216061,0.8725,1024,128,936330,True,vanilla,None
8,0.33712548979475526,0.8783,1024,512,1333770,True,vanilla,None
13,0.3279924437969546,0.8828,512,128,468874,True,vanilla,None
7,0.3503601258691353,0.8707,1024,128,936330,True,vanilla,None
9,0.32125410154650486,0.8839,1024,512,1333770,True,vanilla,None
14,0.3313702759863455,0.8794,512,128,468874,True,vanilla,None
8,0.3295672442528266,0.8785,1024,128,936330,True,vanilla,None
10,0.33905863460106184,0.8739,1024,512,1333770,True,vanilla,None
15,0.32242950721632074,0.8854,512,128,468874,True,vanilla,None
9,0.32213028114807757,0.8825,1024,128,936330,True,vanilla,None
11,0.32191778540234023,0.8835,1024,512,1333770,True,vanilla,None
16,0.32224389099622075,0.8839,512,128,468874,True,vanilla,None
10,0.33119401920445357,0.8786,1024,128,936330,True,vanilla,None
12,0.3315584312511396,0.8822,1024,512,1333770,True,vanilla,None
17,0.33512821878436244,0.8777,512,128,468874,True,vanilla,None
11,0.3516407190244409,0.8732,1024,128,936330,True,vanilla,None
13,0.3370006633333013,0.8732,1024,512,1333770,True,vanilla,None
18,0.33323499107662635,0.8759,512,128,468874,True,vanilla,None
12,0.3274563475500179,0.8791,1024,128,936330,True,vanilla,None
14,0.32774261979362634,0.8805,1024,512,1333770,True,vanilla,None
19,0.32313154868875876,0.8823,512,128,468874,True,vanilla,None
13,0.32187095520239845,0.8865,1024,128,936330,True,vanilla,None
15,0.33164850957220116,0.8811,1024,512,1333770,True,vanilla,None
0,0.5086252523373954,0.8165,2048,1024,3716106,False,dendritic,global
14,0.3317934712277183,0.8773,1024,128,936330,True,vanilla,None
16,0.3333870494101621,0.8771,1024,512,1333770,True,vanilla,None
1,0.4425899888141246,0.842,2048,1024,3716106,False,dendritic,global
15,0.3305710303255274,0.8803,1024,128,936330,True,vanilla,None
17,0.3353467259225966,0.8789,1024,512,1333770,True,vanilla,None
2,0.40312457537349267,0.8559,2048,1024,3716106,False,dendritic,global
16,0.34200397020653833,0.8778,1024,128,936330,True,vanilla,None
18,0.3431297629317151,0.8798,1024,512,1333770,True,vanilla,None
17,0.3320609642357766,0.879,1024,128,936330,True,vanilla,None
3,0.3851737108411668,0.8599,2048,1024,3716106,False,dendritic,global
19,0.3475898914039135,0.8711,1024,512,1333770,True,vanilla,None
18,0.33117067115970805,0.8789,1024,128,936330,True,vanilla,None
0,0.5268617302556581,0.8088,2048,256,2134794,False,dendritic,global
4,0.3658037074381792,0.866,2048,1024,3716106,False,dendritic,global
19,0.32321902204163466,0.8819,1024,128,936330,True,vanilla,None
1,0.44591424208653124,0.8392,2048,256,2134794,False,dendritic,global
5,0.35921353384663784,0.8724,2048,1024,3716106,False,dendritic,global
0,0.4832305527186092,0.8275,4096,1024,7420938,False,dendritic,global
2,0.41291588450534433,0.8523,2048,256,2134794,False,dendritic,global
6,0.3482470833048036,0.8769,2048,1024,3716106,False,dendritic,global
1,0.41236614690551276,0.8532,4096,1024,7420938,False,dendritic,global
3,0.39426715030700343,0.857,2048,256,2134794,False,dendritic,global
7,0.3370232029428965,0.8796,2048,1024,3716106,False,dendritic,global
2,0.3830636860449103,0.86,4096,1024,7420938,False,dendritic,global
4,0.3843711548590962,0.8615,2048,256,2134794,False,dendritic,global
8,0.3333591296325756,0.8802,2048,1024,3716106,False,dendritic,global
3,0.3624541303025016,0.8695,4096,1024,7420938,False,dendritic,global
5,0.36894407528865186,0.8663,2048,256,2134794,False,dendritic,global
9,0.32699183478385585,0.8795,2048,1024,3716106,False,dendritic,global
6,0.36079534737369684,0.8687,2048,256,2134794,False,dendritic,global
4,0.3493142563708221,0.8753,4096,1024,7420938,False,dendritic,global
10,0.31941099861000155,0.8832,2048,1024,3716106,False,dendritic,global
7,0.35322346359114104,0.8748,2048,256,2134794,False,dendritic,global
5,0.3333462993555431,0.881,4096,1024,7420938,False,dendritic,global
11,0.3194460531201544,0.8844,2048,1024,3716106,False,dendritic,global
8,0.35126211899745313,0.8734,2048,256,2134794,False,dendritic,global
6,0.3324185755056671,0.8796,4096,1024,7420938,False,dendritic,global
12,0.3161017509955394,0.8859,2048,1024,3716106,False,dendritic,global
9,0.3423577507462683,0.8774,2048,256,2134794,False,dendritic,global
13,0.312018977313102,0.8888,2048,1024,3716106,False,dendritic,global
7,0.3221931830991673,0.8824,4096,1024,7420938,False,dendritic,global
10,0.3377265975445132,0.8777,2048,256,2134794,False,dendritic,global
14,0.31327901271325126,0.8869,2048,1024,3716106,False,dendritic,global
8,0.3106613459089134,0.8878,4096,1024,7420938,False,dendritic,global
11,0.33461909165865256,0.8803,2048,256,2134794,False,dendritic,global
15,0.31093257005456126,0.888,2048,1024,3716106,False,dendritic,global
9,0.3048653272511084,0.8886,4096,1024,7420938,False,dendritic,global
12,0.3316074805923655,0.8809,2048,256,2134794,False,dendritic,global
16,0.3013156220505509,0.8927,2048,1024,3716106,False,dendritic,global
10,0.30693744688848906,0.8879,4096,1024,7420938,False,dendritic,global
13,0.33501547405236887,0.8784,2048,256,2134794,False,dendritic,global
17,0.3125368117154399,0.8882,2048,1024,3716106,False,dendritic,global
11,0.30272522945947283,0.8919,4096,1024,7420938,False,dendritic,global
14,0.3239023770335354,0.8854,2048,256,2134794,False,dendritic,global
18,0.30292452494554883,0.8908,2048,1024,3716106,False,dendritic,global
12,0.30038448451440547,0.8915,4096,1024,7420938,False,dendritic,global
15,0.3236189801481706,0.8844,2048,256,2134794,False,dendritic,global
19,0.3027250987442234,0.8932,2048,1024,3716106,False,dendritic,global
13,0.2937551653837856,0.8948,4096,1024,7420938,False,dendritic,global
16,0.3218451589345932,0.8874,2048,256,2134794,False,dendritic,global
0,0.5020953763889361,0.8175,2048,1024,3716106,False,dendritic,local
14,0.29120170598543144,0.8956,4096,1024,7420938,False,dendritic,global
17,0.32716194361071044,0.8854,2048,256,2134794,False,dendritic,global
1,0.4320203458206563,0.8451,2048,1024,3716106,False,dendritic,local
15,0.2897765715665455,0.8981,4096,1024,7420938,False,dendritic,global
18,0.3233033635571033,0.885,2048,256,2134794,False,dendritic,global
2,0.4012656934276412,0.8583,2048,1024,3716106,False,dendritic,local
16,0.2899453392888926,0.8956,4096,1024,7420938,False,dendritic,global
19,0.31839012062247796,0.8884,2048,256,2134794,False,dendritic,global
3,0.38379628937455673,0.8648,2048,1024,3716106,False,dendritic,local
17,0.28375162146513977,0.8983,4096,1024,7420938,False,dendritic,global
0,0.5182620456701592,0.8171,2048,256,2134794,False,dendritic,local
4,0.36450830762144887,0.8703,2048,1024,3716106,False,dendritic,local
18,0.2834757149596758,0.8974,4096,1024,7420938,False,dendritic,global
1,0.44485576054717924,0.8369,2048,256,2134794,False,dendritic,local
5,0.35432514812372906,0.8765,2048,1024,3716106,False,dendritic,local
2,0.41368743871586233,0.85,2048,256,2134794,False,dendritic,local
19,0.2884138457571404,0.8961,4096,1024,7420938,False,dendritic,global
6,0.34231160958356494,0.8795,2048,1024,3716106,False,dendritic,local
3,0.4059482420547099,0.8524,2048,256,2134794,False,dendritic,local
0,0.488960113706468,0.823,4096,1024,7420938,False,dendritic,local
7,0.339840326316749,0.8784,2048,1024,3716106,False,dendritic,local
4,0.3776390901471995,0.8628,2048,256,2134794,False,dendritic,local
1,0.41860308111468447,0.8493,4096,1024,7420938,False,dendritic,local
8,0.32935019478767735,0.883,2048,1024,3716106,False,dendritic,local
5,0.3728589860698845,0.8643,2048,256,2134794,False,dendritic,local
2,0.3878648911095873,0.8605,4096,1024,7420938,False,dendritic,local
9,0.33143512631141686,0.8818,2048,1024,3716106,False,dendritic,local
6,0.36515742540359497,0.8674,2048,256,2134794,False,dendritic,local
3,0.36567275678809685,0.8675,4096,1024,7420938,False,dendritic,local
10,0.3227677567850185,0.8851,2048,1024,3716106,False,dendritic,local
7,0.34935790017435825,0.8745,2048,256,2134794,False,dendritic,local
